system,technique,num_logs,duplicated,time_s,PR_time,IN_time,S_time,states,transitions
Linux,PRINS-w1,294,7,4513.808,0.024,4502.424,11.36,12643,16129
Linux,hybrid-0,294,7,5.51,,,,3154,10166
Linux,hybrid-1,294,7,12.289,,,,3359,20704
Linux,hybrid-2,294,7,10.28,,,,2526,14710
Linux,hybrid-3,294,7,12.081,,,,2136,11433
Linux,hybrid-4,294,7,10.044,,,,1636,8740
Linux,hybrid-5,294,7,8.763,,,,1386,5862
Linux,hybrid-6,294,7,7.063,,,,1141,3063
Linux,hybrid-7,294,7,8.225,,,,1236,4784
Linux,hybrid-8,294,7,7.365,,,,1182,3808
Linux,hybrid-9,294,7,7.027,,,,1082,2874
Linux,hybrid-10,294,7,7.673,,,,1162,3918
Linux,PRINS-w4,294,7,3931.438,0.023,3920.136,11.279,12643,16129
Linux,PRINS-w3,294,7,3622.035,0.024,3610.546,11.464,12643,16129
Linux,PRINS-w2,294,7,3625.671,0.024,3614.183,11.464,12643,16129
Linux,PRINS-w1,294,7,4496.185,0.025,4485.024,11.137,12643,16129
Linux,hybrid-0,294,7,5.41,,,,3154,10166
Linux,hybrid-1,294,7,12.181,,,,3359,20704
Linux,hybrid-2,294,7,10.27,,,,2526,14710
Linux,hybrid-3,294,7,12.026,,,,2136,11433
Linux,hybrid-4,294,7,10.089,,,,1636,8740
Linux,hybrid-5,294,7,8.58,,,,1386,5862
Linux,hybrid-6,294,7,6.972,,,,1141,3063
Linux,hybrid-7,294,7,8.07,,,,1236,4784
Linux,hybrid-8,294,7,7.35,,,,1182,3808
Linux,hybrid-9,294,7,6.913,,,,1082,2874
Linux,hybrid-10,294,7,7.566,,,,1162,3918
PDApp,PRINS-w4,6296,8,4991.55,0.198,4531.412,459.94,298961,320276
PDApp,PRINS-w3,6296,8,5059.76,0.175,4539.886,519.699,298961,320276
PDApp,PRINS-w2,6296,8,5005.182,0.177,4507.973,497.032,298961,320276
PDApp,PRINS-w1,6296,8,5584.265,0.175,5087.269,496.821,298961,320276
PDApp,hybrid-0,6296,8,15.781,,,,3577,3819
PDApp,hybrid-1,6296,8,222.202,,,,3550,3778
PDApp,hybrid-2,6296,8,222.724,,,,3549,3776
PDApp,hybrid-3,6296,8,222.412,,,,3548,3776
PDApp,hybrid-4,6296,8,222.733,,,,3548,3776
PDApp,hybrid-5,6296,8,222.503,,,,3548,3776
PDApp,hybrid-6,6296,8,222.311,,,,3548,3776
PDApp,hybrid-7,6296,8,221.378,,,,3548,3776
PDApp,hybrid-8,6296,8,222.584,,,,3548,3776
PDApp,hybrid-9,6296,8,222.616,,,,3548,3776
PDApp,hybrid-10,6296,8,223.377,,,,3548,3776
PDApp,PRINS-w4,6296,8,4891.619,0.163,4400.684,490.772,298961,320276
PDApp,PRINS-w3,6296,8,5196.576,0.177,4695.573,500.826,298961,320276
PDApp,PRINS-w2,6296,8,5061.957,0.179,4575.771,486.007,298961,320276
PDApp,PRINS-w1,6296,8,5493.6,0.173,5007.247,486.18,298961,320276
PDApp,hybrid-0,6296,8,15.214,,,,3577,3819
PDApp,hybrid-1,6296,8,214.245,,,,3550,3778
PDApp,hybrid-2,6296,8,214.504,,,,3549,3776
PDApp,hybrid-3,6296,8,214.89,,,,3548,3776
PDApp,hybrid-4,6296,8,215.103,,,,3548,3776
PDApp,hybrid-5,6296,8,214.304,,,,3548,3776
PDApp,hybrid-6,6296,8,214.418,,,,3548,3776
PDApp,hybrid-7,6296,8,216.109,,,,3548,3776
PDApp,hybrid-8,6296,8,214.923,,,,3548,3776
PDApp,hybrid-9,6296,8,215.123,,,,3548,3776
PDApp,hybrid-10,6296,8,215.456,,,,3548,3776
PDApp,PRINS-w4,6296,8,4712.382,0.162,4241.465,470.755,298961,320276
PDApp,PRINS-w3,6296,8,4996.106,0.174,4517.692,478.239,298961,320276
PDApp,PRINS-w2,6296,8,4920.275,0.174,4437.708,482.393,298961,320276
PDApp,PRINS-w1,6296,8,5444.017,0.177,4958.273,485.567,298961,320276
PDApp,hybrid-0,6296,8,15.226,,,,3577,3819
PDApp,hybrid-1,6296,8,215.049,,,,3550,3778
PDApp,hybrid-2,6296,8,214.235,,,,3549,3776
PDApp,hybrid-3,6296,8,211.863,,,,3548,3776
PDApp,hybrid-4,6296,8,213.819,,,,3548,3776
PDApp,hybrid-5,6296,8,213.556,,,,3548,3776
PDApp,hybrid-6,6296,8,213.555,,,,3548,3776
PDApp,hybrid-7,6296,8,213.523,,,,3548,3776
PDApp,hybrid-8,6296,8,212.856,,,,3548,3776
PDApp,hybrid-9,6296,8,218.758,,,,3548,3776
PDApp,hybrid-10,6296,8,213.753,,,,3548,3776
Linux,MINT-SYS,42,1,1400.974,,,,342,476
Linux,MINT-SYS,42,1,1344.126,,,,342,476
Linux,MINT-SYS,84,2,4966.479,,,,359,505
Linux,MINT-SYS,84,2,5215.406,,,,359,505
Linux,MINT-SYS,126,3,15829.548,,,,354,516
Linux,MINT-SYS,126,3,15553.943,,,,354,516
Linux,MINT-SYS,168,4,timeout,,,,,
Linux,MINT-SYS,210,5,timeout,,,,,
Linux,MINT-SYS,252,6,timeout,,,,,
Linux,MINT-SYS,294,7,timeout,,,,,
Linux,MINT-SYS,336,8,timeout,,,,,
Linux,MINT-SYS,168,4,timeout,,,,,
Linux,MINT-SYS,210,5,timeout,,,,,
Linux,MINT-SYS,252,6,timeout,,,,,
Linux,MINT-SYS,294,7,timeout,,,,,
Linux,MINT-SYS,336,8,timeout,,,,,
